name,age,net_worth,country,self_made
Ahbwgpq Cblrxubho,41,68.87,France,True
Hcfxeru Zxrnld,50,121.91,United States,False
Fhhf Bnquyndns,59,26.03,Germany,False
Nixcnqc Sgjhc,34,46.5,India,False
Nxptr Ctjtxsh,65,70.1,Germany,True
Jxeb Ytwjcy,66,84.59,India,False
Zubpqxz Fbhia,62,138.43,Germany,True
Uvrbbj Ydiquww,35,89.59,UK,False
Wyxa Rawcahkz,35,22.31,Brazil,False
Eqnznzdk Nndrx,36,146.64,China,True
Fwnmbb Hdprhem,42,140.04,China,True
Helga Eoawrhvya,37,145.25,UK,True
Rhxim Vtuply,30,63.1,Germany,False
Qzsgegqw Atwqtu,65,77.13,UK,True
Pzajiso Qhygvq,50,36.26,UK,False
Bbwh Xswptqnna,87,90.73,France,False
Ijrddhe Iogiojbb,88,6.82,Brazil,True
Znczx Nivvutb,74,31.65,Germany,False
Ubfzicfl Katcryxon,40,139.86,Germany,False
Fdzd Kpnmt,35,8.71,India,True
Gfctab Yceqf,79,18.97,Brazil,True
Apoc Dqcugypi,52,149.26,United States,False
Fjlwe Ajskvrpad,53,136.74,United States,False
Ruhqwtwj Icxpqosjz,85,42.2,Germany,False
Ssziv Zvokbmye,90,18.41,Germany,True
Jyntq Fpkoy,53,117.02,India,False
Leoqjlc Lrpuo,38,56.09,China,True
Bfhhtxm Dhimw,47,67.39,UK,False
Csvpf Qvmddziaw,38,141.71,France,False
Nnnlulz Qkyhmnvo,33,66.09,UK,False
Vftxzwkc Vygvwykk,77,133.18,United States,True
Dxcnr Rmcga,39,51.93,Germany,False
Pbxskbia Mhmwpjm,59,77.9,Brazil,False
Wrzkpjd Jdxjaiai,77,99.75,India,True
Gjlllkok Cszmls,44,34.57,Brazil,True
Bylprt Fmxrxokig,58,98.55,China,True
Tpiqxsho Uxodtmrm,40,107.93,India,True
Cbquqzpo Phbnvqw,68,41.1,France,False
Ejmqk Fberc,73,48.88,Germany,True
Ztvro Luqno,76,144.55,Germany,True
Jixvnmk Avmwsno,78,30.1,France,False
Dysa Lyqar,56,80.94,Brazil,False
Ysja Xbpcj,48,128.57,UK,True
Ybeueod Vuxzhw,83,19.15,China,True
Ojdoogwm Qjsqsvyc,63,97.42,Germany,False
Fdxzguz Vfwwj,32,61.65,United States,True
Cvweatc Qxrybww,31,50.15,Brazil,True
Wcfpju Nvoymwfhq,65,87.48,Brazil,True
Dpdyfjz Oabqehltj,52,10.68,UK,True
Pcev Arwvmpcu,33,104.96,France,True
Wxtnp Lvenrid,62,21.95,France,False
Yyxowh Chiow,33,120.39,Germany,True
Hxhv Btxzbrx,41,144.2,UK,True
Bvbxbuhh Eekwy,82,74.84,France,True
Flcy Kaozlbbco,40,42.39,UK,False
Ciplu Ulcbj,73,42.27,China,False
Xmyerrkc Hgfyizgkd,83,139.12,France,True
Kbzdiewk Qnimwkuqa,42,9.37,Germany,False
Znuam Djicqng,35,62.81,UK,False
Sydqdk Tlgly,62,89.71,France,False
Ulvlxuj Johhm,90,42.79,United States,True
Azps Ghitversc,89,50.2,UK,True
Bfhfntls Pezxbml,58,140.86,France,False
Dokhz Opqyn,51,95.03,India,False
Jeuubgf Tghoh,78,99.25,India,True
Xcezdgo Pafmksmv,43,79.55,Germany,False
Gspbvup Hftohjb,60,41.52,Germany,False
Aagkmnxc Yofqmiu,37,47.3,Germany,True
Rimvdf Lwrymmqk,67,142.74,China,False
Hpkdq Pyrmjicxc,31,97.33,China,False
Gcuzjzzz Tacxmuvhl,47,124.8,United States,False
Msege Wqgvhclqi,35,115.35,Germany,True
Iyqrhqq Bpufn,36,56.74,France,True
Zhra Znxsdvgq,34,102.5,India,True
Wsxkfub Rmdpe,89,102.09,Brazil,True
Aowhhay Jmfdx,70,94.51,UK,True
Ezsgkif Sthvy,64,14.03,France,True
Qqpifyq Pjwywhm,68,74.72,China,False
Gmujzros Ptborf,90,10.98,Brazil,True
Ivfkyr Whfocamm,85,9.88,UK,False
Ncdku Jfcjfiiae,74,76.46,Brazil,True
Bext Gpmpokqfh,37,9.18,United States,False
Hvxxr Kkzwmo,34,38.54,China,True
Tveh Iieqgbtd,78,67.72,India,True
Qjyvyyv Muxtng,58,66.99,France,False
Kmdnee Hzkrgto,83,50.99,Brazil,True
Qvfuya Irrcnz,60,52.55,UK,True
Yqwi Pdpgql,81,80.99,China,False
Whbmfrp Qhaqtpek,44,50.41,France,True
Jratn Dkjbvuzfc,65,54.76,United States,True
Dzlvxpl Kvwdqx,71,71.68,Germany,True
Kqvbq Bhedvfamv,35,140.48,India,True
Wlvr Bqmex,83,142.05,China,False
Dsihio Ohhky,51,63.01,UK,True
Xufwjjzc Qdxenlxa,83,110.42,United States,True
Avrovngi Bpxvcvzq,70,96.57,Germany,True
Oufufqca Aupcnyr,47,56.98,China,False
Aggbkk Icavt,42,121.36,Germany,False
Ujljvfw Cghqpm,85,74.9,United States,False
Mgabcucp Lcwke,81,40.03,UK,True
Qdhsh Lyxqbf,78,65.36,China,True
Tddyof Riawdwn,43,22.17,France,True
Zcrzsv Fsacjitu,35,118.14,Brazil,True
Zzmhjc Evmyvzopy,39,16.34,China,True
Kmcp Zhxuok,58,78.95,China,True
Whituydi Qyjyqtqu,56,37.71,Brazil,True
Lrjzv Sgugxsuc,37,36.84,Germany,True
Lcufafhs Oukmdspbk,68,45.91,United States,True
Siujp Hdlkycw,84,128.87,China,True
Xpfwrbx Bcomr,83,67.34,France,False
Rlqjqfgl Hbvagjg,90,82.46,United States,True
Xamiikc Thqsdmgj,39,96.29,United States,False
Zpmo Blboxep,80,115.37,Germany,True
Afpcha Bzcnikm,85,25.54,United States,True
Apjxvqqp Xtikl,44,66.44,France,False
Rbnig Aigxndsc,48,63.5,India,True
Lseou Knmku,48,18.21,France,True
Rwea Iytfsgw,63,131.4,United States,False
Dqzrddim Bddhgcbj,45,15.94,France,True
Oacibw Kszaakbc,80,74.18,China,True
Diwmxprk Aymftler,57,85.02,China,True
Rqrxy Gwnym,81,137.81,United States,True
Gdjr Pnjwc,73,57.69,China,True
Eikrk Izmapw,71,41.19,Brazil,True
Dyjbullx Kegqbn,77,103.57,India,True
Naepsihz Wmmxfeprc,37,131.41,United States,False
Eujbu Ajeap,34,22.19,India,True
Xvjf Szkutad,68,132.26,France,False
Gebacow Xlwfy,54,112.15,Germany,False
Uuqrewwq Vmlei,72,64.9,Brazil,False
Mwjubr Gdbgoqz,81,29.36,France,True
Tbpzm Ykyhivxwd,48,142.29,Germany,False
Luht Dfhkajtsr,75,66.9,United States,False
Aezoggo Zerukmd,35,24.13,UK,False
Ukryz Mnqlnnjo,49,67.18,UK,True
Ubnn Jsxddxun,74,83.93,India,False
Znxwuv Ljzwxs,32,91.81,France,False
Rguslj Cqfaolc,51,78.03,India,True
Josdo Xnfwflzo,81,4.75,India,True
Orgem Zeqkniicv,76,138.69,India,False
Pjju Fzhiiovu,74,26.56,Brazil,True
Zjfa Lpwdg,39,55.03,Germany,True
Kahnq Mcigqla,52,136.08,United States,False
Scedfgqk Ynejkl,33,120.41,India,False
Ibgry Tadrwbqy,74,2.77,United States,False
Qwxsfohd Bmrubnkhl,63,60.32,Brazil,False
Pnyrm Objrnsku,70,109.44,Germany,True
Pwweokn Hujlob,47,92.22,United States,False
Coyspfi Cdvcaprb,31,17.17,China,False
Imsjo Cikxtjt,81,132.24,China,True
Mxzyzxey Ktzgexxnr,56,66.38,United States,True
Cajqyw Trmkbiig,49,49.74,China,False
Wigucia Mkzbos,84,9.88,Brazil,True
Dyyaeemp Sxods,77,121.71,Germany,True
Xluj Whuyzub,55,94.56,United States,True
Zvlug Ffugcuzty,72,30.21,Germany,True
Syvl Yuesvmk,43,85.59,China,True
Nbju Wwjvlnacl,86,3.67,Germany,True
Dkxyigb Mtfithc,75,4.41,India,False
Yjqr Oybdpkmdg,68,28.11,UK,False
Uzkbqys Aocuss,53,59.72,India,True
Vnhxze Lzhqaydwk,57,128.61,India,False
Gujieum Azcee,53,41.2,Germany,True
Sszzy Toajk,32,8.22,Brazil,False
Tihwm Lfros,86,62.13,Germany,True
Mmufvb Xgkljg,61,145.63,United States,False
Rkdr Fdtewkzvt,49,70.52,China,False
Gtsdvc Eawpjzt,35,38.64,China,False
Ewhzxmk Zjliyc,46,50.54,UK,True
Sykd Gmdhcyxaa,50,29.21,Brazil,False
Myvr Gvywgm,68,91.64,India,False
Vayvcjks Sdubcz,35,28.91,France,True
Hqvtys Uwtchqvb,90,80.45,Brazil,True
Xrmiv Poeccvjvf,88,131.2,India,True
Rdbezcq Tzhdwvjmb,58,14.12,UK,False
Wggrp Cxhbdkurb,60,51.9,China,False
Bydop Wokejcddh,83,111.28,India,False
Svtt Vmthof,85,44.84,UK,False
Lyhfnqct Duzrrmx,54,118.48,France,True
Qwumq Mtfakveui,32,114.47,UK,True
Dneydvs Zbjpyjn,83,97.17,United States,False
Jojmjep Nuotvgloe,33,13.17,Brazil,False
Ecqfu Shgwyf,31,51.46,Brazil,False
Hbtcwe Xgumz,55,33.81,UK,False
Sxuhx Utpyy,38,15.76,France,True
Rqtt Ulxrjrgzk,61,93.36,France,False
Gzbsos Vzyvrsf,45,24.25,Germany,False
Bjgytqqm Hvlhevov,36,21.25,Germany,False
Lpavqxkq Hgwaeeqe,55,18.16,India,False
Nlyw Hqghh,84,117.36,France,False
Vjoentb Tqruuvn,38,92.91,UK,False
Fmxbtyz Kkdsmzxtz,79,46.0,United States,False
Hazp Acztl,87,57.67,UK,False
Pueoogwb Muqxn,36,72.11,UK,True
Ksmjub Jeoxjr,45,130.68,Brazil,False
Nwnrbmq Gqqbka,81,123.2,France,False
Uvlhpks Nqowpuns,76,70.82,United States,False
Udisc Vvqevckbw,69,63.48,India,False
Cvqwc Asvqtw,44,85.36,India,True
Fmghjnj Ayfscenx,40,48.94,India,False
Xlmt Udoqzj,58,126.34,United States,True
Xaqjlyk Bowxarlij,86,71.42,United States,False
Pneaw Vksodrlt,49,147.31,Brazil,True
Kcyqq Znnsidkn,52,7.48,China,True
Fpkds Xoylicueu,34,137.13,UK,False
Omozl Nbimptyog,86,138.78,France,False
Ggjwv Driusour,33,71.18,China,True
Teritils Flsfq,69,96.81,United States,True
Pyrwd Vjyqeafi,77,49.76,France,False
Drprwrw Acfrh,45,125.37,France,False
Ofohtx Jajsbxnrj,60,99.08,Germany,False
Ppuoftz Cgouusgoi,37,116.85,China,True
Gmsaxlub Fagwlzqz,50,34.94,Germany,False
Cbhxjnoo Nyaulqb,83,12.67,India,True
Smehx Fplxxswul,74,147.33,France,True
Ygvg Eoezfo,79,147.67,China,False
Ddzwu Qgnqgd,50,109.59,UK,False
Kwwir Mwrtjpo,37,2.28,India,False
Ljsmyt Jfazu,84,50.54,UK,False
Cead Sppht,33,131.73,France,False
Ynshlzc Txdasxyfb,34,8.18,France,False
Ovylux Vtcuz,51,130.62,United States,True
Oquttjr Dlgvdudhb,53,148.87,France,False
Yvdvvukc Usbklzzsu,47,26.15,Germany,True
Dsfgqhs Uhzzsxf,80,136.51,UK,True
Vkfsjhu Xomsj,72,19.14,United States,True
Driyqcln Bjlorx,50,83.22,United States,True
Jcxmcf Jheuijg,85,19.57,Germany,False
Qulrig Raznwlul,41,66.5,France,False
Sght Hpnjqe,66,85.55,China,False
Gqhykas Kjvrb,66,119.61,Brazil,True
Gnoezd Bedrh,69,120.81,Brazil,False
Nmtwh Xfjvyg,78,35.89,China,True
Ewmfxcag Vphzuzaya,43,93.58,Brazil,False
Cyjfrhp Gpijg,89,48.96,United States,False
Rdfmggl Xvkiwsvd,30,99.41,India,False
Emeagzj Zeogpraww,59,90.7,Brazil,True
Ejmysvwi Euxra,56,39.78,United States,True
Aoxgl Nbivgf,58,45.42,France,False
Cpghlfi Luufy,33,136.96,India,False
Tdvahok Xnnyd,79,104.79,UK,False
Btjqod Abkbe,57,67.69,United States,True
Mfxwgah Gxijll,86,139.68,India,True
Gajhi Dzzsdecb,31,138.75,United States,False
Acdn Exovlh,60,122.23,Brazil,False
Rbem Kfvnxbf,86,30.32,India,True
Gbtq Umknickne,60,9.89,Germany,True
Zpbct Rkisbt,48,56.4,United States,False
Scdcnovj Xuvwe,63,9.43,China,False
Itullxlp Bgyfjdqqw,64,98.53,United States,False
Gxhohm Gygvw,41,141.38,Germany,False
Sdvkeb Cmnqxqn,73,73.49,France,True
Huhefj Xnzdednie,68,42.22,China,False
Dnojsukk Elmyxurg,81,66.32,United States,False
Jchq Crcclcnp,39,68.47,Brazil,False
Aedlr Yrhhknwp,36,31.37,UK,True
Bdgjqgl Kfirx,63,79.9,India,True
Eovw Lnzdmfxy,87,52.59,India,True
Wixjacos Zriehqal,37,70.38,Brazil,False
Czmrtthf Ycvjbnuun,53,29.57,UK,False
Pvfr Narurlin,45,58.88,China,False
Bhxcvlk Lmwnpjthc,60,33.29,France,False
Zamifswt Nvurn,86,107.2,United States,True
Twiyyb Opppuqep,60,57.13,Germany,False
Zxddkeq Aawqyb,49,4.77,China,True
Uxjymx Inspjcsnv,46,105.74,Germany,True
Iqocnrr Slazv,43,35.25,China,True
Rvsd Ywyug,52,69.5,France,True
Azequ Hvxuc,73,91.36,France,True
Wjqucgn Udmznvidw,85,15.38,UK,True
Xsqy Cuyeyzy,57,70.99,China,False
Ukzw Wrvrfxo,76,98.2,China,False
Qkimw Ljknswvt,46,23.47,United States,False
Iwaimae Vahkwmqxj,60,30.68,China,True
Nwxkkvsf Xjzsqn,81,78.3,Brazil,True
Rciyaamw Rjylpqc,72,57.12,Germany,True
Isdbclzr Tfdpjs,77,52.48,Brazil,True
Oqfs Trjszoldx,40,79.39,United States,False
Xsslxim Ucddymwl,76,132.11,UK,False
Oygmj Jdhihx,37,73.39,United States,True
Tywtmqun Fegtyxex,47,25.11,Germany,True
Yklgrv Rgiohjgfr,79,119.0,China,False
Cieurg Pcdvkoka,46,128.06,Brazil,False
Nioahbu Zyorazqf,72,23.1,China,True
Crfssdf Kwoci,42,112.97,UK,True
Ybsyxan Mdphwk,87,36.92,France,False
Jqnoghm Fyrwpsm,71,114.14,India,False
Zfxluwcr Hhcrjyrma,41,64.62,Germany,False
Wqslbqse Wbklakhr,80,105.07,Brazil,True
Dhbuvppr Drbipo,56,35.62,Germany,False
Xrqsqn Tkmufg,43,12.28,India,False
Doxivthm Yhbwh,66,135.62,UK,False
Farnu Wxuysjws,74,20.94,United States,False
Gjskb Hsjjbohou,56,139.21,United States,True
Xnnq Wpdlkbeu,48,123.59,China,True
Avumjk Entnqdlm,56,34.82,India,False
Xjjrzk Ifsqjmgxt,85,95.54,India,True
Nuostn Iklil,63,38.95,Germany,False
Hfvng Lbguemp,74,131.97,India,True
Tlnw Mzeeds,69,5.04,China,True
Nbckfkpe Cbqxdhev,80,137.56,UK,False
Abfbv Yqamqlo,34,66.53,Germany,True
Syafode Elhcydd,59,20.42,China,False
Wdwckxx Tivpimjs,32,70.48,France,False
Wymqwhx Zivbykjh,41,44.21,United States,False
Nsuc Rqqlffuh,81,78.95,UK,False
Trensel Fipiq,42,117.05,China,True
Boqqgyy Sxrkwoqqh,83,104.46,Brazil,True
Paqp Qbekqvf,64,107.25,India,True
Vwtk Hufyiqllc,74,33.42,China,False
Umwqrmw Juperovya,74,78.2,China,True
Fagxhmzm Ioggri,33,115.36,United States,True
Wnvcbdcg Valxhxup,50,48.64,Brazil,False
Jquuyb Hzlrcc,89,47.28,Brazil,True
Jlhkxxny Rlrpd,89,17.95,China,False
Qfqscova Wcyhvizsq,81,99.0,India,False
Yltkgajs Xogtgta,85,119.57,Brazil,True
Dtvxe Gljcvpbfo,72,148.58,UK,True
Whfrb Ymemxrqt,52,92.0,United States,True
Zlyro Llcnlrid,45,9.36,Germany,True
Luvkdka Xlsaoe,78,66.02,India,True
Cbhbyt Uwtjftaj,58,119.48,France,False
Hdbatt Xbwubx,50,58.61,United States,True
Yflt Acqrvmrhv,68,89.31,France,True
Akshum Cqqfkxgym,66,95.61,China,False
Okdik Qftnewrw,89,107.13,Germany,False
Spoub Wdpbt,52,50.53,Germany,True
Kahccqee Ukpiqo,76,32.71,China,True
Otqh Zmvfjjzvu,76,86.0,India,False
Aelqyp Hpsnpnvkh,75,124.61,United States,True
Kosc Kradp,72,54.22,UK,True
Bzclgrmr Ynzau,50,113.9,UK,False
Orohcu Ctracscfw,82,74.12,UK,True
Npnr Gdccbe,31,50.0,UK,False
Tnlz Cnknm,32,145.0,UK,True
Ssjhcrb Wgocfcjdz,72,2.24,UK,True
Lrwlzk Juwye,46,75.97,United States,False
Bedctagz Ckpdowikh,42,57.67,UK,False
Jpme Fluop,50,107.29,China,False
Segdv Iijyhkjim,68,141.27,United States,True
Iriii Avllo,80,91.12,UK,True
Lgwwxe Xhlmbyee,72,66.99,China,False
Ehabqha Bbhfeap,62,141.69,India,True
Vflxzi Oacckj,37,128.25,France,True
Jyfhap Jkjokmrjx,67,120.5,UK,False
Rjljkrp Lqxyxlvkr,41,53.79,Brazil,False
Uuoplz Jcgty,74,38.18,China,False
Mtyyh Sfvywx,63,79.28,Germany,False
Mdcnbfk Wlrapvio,61,56.96,United States,True
Nerblgv Exdwzllli,51,86.84,UK,False
Mzqt Lqcllscgp,66,64.87,United States,False
Muonb Otgyc,40,66.61,United States,True
Askj Uysjgo,52,132.7,India,True
Zqjcah Qgtbtnqd,42,46.66,France,True
Bwoj Qcrugib,70,36.3,India,False
Lonhl Izllj,39,120.74,France,True
Kjld Ahbpa,87,136.07,France,True
Xyvgw Xewojff,40,127.08,France,True
Bweojo Rczgzrt,90,98.13,Germany,False
Dhksvobz Wnyspaajh,43,136.87,France,False
Lemcn Vyhdp,58,131.86,UK,True
Mgkkkwr Ijoym,72,23.65,Germany,False
Waoc Hdcolr,69,134.88,Brazil,True
Agnehi Gavms,34,104.79,Germany,False
Hgyh Utufzohp,72,60.67,United States,False
Aixr Rrdrqjnyg,71,85.7,India,True
Yfsaianu Aiczl,86,4.12,Brazil,True
Edrzeoi Dztdzz,47,75.92,Germany,False
Atepytzt Ljtbqvzad,75,48.92,UK,False
Wmdmsnn Mwenp,51,123.33,India,True
Toyprct Mayqxfh,49,50.12,France,False
Xyhbykpr Gxiibwor,48,35.27,United States,False
Rugcs Rvdvorpm,89,7.39,China,False
Ltyqw Zimlgwbup,85,33.98,UK,True
Kvpbos Rulyhvb,43,75.49,UK,False
Semy Nkjzaw,84,105.61,Brazil,False
Syqguxq Zmaxyshuz,48,11.9,UK,True
Ruseu Zhnwawf,80,133.41,China,False
Fbjved Nhdukxg,84,72.24,United States,False
Ekajyhn Nbjacohi,54,126.01,China,False
Hskqcu Qgqxjweoo,76,30.4,United States,False
Lwcufrm Oyekqjwor,79,88.05,India,False
Byim Kthywle,51,123.65,India,False
Ucphxflo Rmihxfs,81,33.18,India,True
Aunlfas Vdrnbzo,41,90.03,Brazil,False
Mwjsh Mdhnqrhi,37,147.29,United States,False
Hwbuuo Cvwrj,82,121.11,Brazil,False
Pkakiq Lmuzt,74,148.53,China,False
Lqwcclwo Diogtir,41,82.65,United States,True
Mbkwd Tietg,49,58.96,United States,False
Pjbdeqwc Eognladia,67,107.04,China,False
Bfwso Qilfshm,84,72.03,Germany,True
Vvroku Eiopl,48,67.59,UK,False
Fffxnbod Znhhm,68,96.77,Brazil,True
Mtnrl Pxrrzeb,84,42.26,United States,True
Fjiwbt Tqbuiso,79,81.25,Germany,True
Ehlywuh Aowljynbm,58,124.81,Germany,False
Yffrruyh Wnzxt,80,141.42,Germany,True
Xtsmvi Ctbnwlzar,63,126.25,UK,False
Fgtyg Tawlxvfh,75,39.63,Brazil,False
Vmidlyaw Tlybkenfh,53,98.05,UK,True
Xcgvuf Bjvgsjoya,82,45.65,United States,False
Levp Gapizb,76,142.55,India,True
Qthsawq Ravhbho,82,62.4,Germany,True
Przorc Dwsivnvx,84,49.51,India,False
Hecoam Okdscg,52,72.31,China,False
Yqquyzch Hqppcdhs,63,40.47,India,False
Jufcqer Srhigbdg,67,75.02,United States,True
Cfeonc Ckvoaik,31,107.32,Germany,True
Pxwiyyz Potxf,67,53.87,India,True
Jwpghfj Nyaex,62,60.69,Brazil,True
Bqdazb Otiump,45,134.15,UK,False
Vksuqqc Prpxo,38,23.59,United States,False
Zzkll Gnsrhk,49,9.18,United States,True
Fflp Kxuajfglq,73,70.84,Brazil,True
Bykqnqme Wprgmxe,63,58.08,Germany,False
Qwyvrdbk Qbeeukiq,39,63.38,Brazil,False
Spyetdt Gznrgrrw,90,72.85,Germany,True
Knxwbha Ittguolm,60,48.51,Germany,False
Kvvwa Zcnlum,67,62.05,China,True
Mifehze Klcmimv,33,134.63,China,True
Gmlcssk Boxcav,78,42.13,France,False
Ciwvtyn Ddggowgex,90,117.22,Brazil,False
Mliducj Wuborrkk,40,122.68,UK,True
Eexdf Xqxop,62,83.78,China,True
Khzqm Pnpomhcq,90,120.09,India,False
Jpphei Dkwmng,70,11.73,France,True
Hzytwm Eouoturhe,48,108.51,India,False
Ijndzy Chfzlgzt,50,53.0,India,True
Vqhszlrq Cjxdrm,41,11.19,France,False
Hpun Myqnqtwhj,55,95.74,India,True
Ytazt Haurlxhpb,48,79.25,United States,True
Zpjj Yudzpmql,47,105.71,UK,False
Bjmrsk Nkuplatjo,44,108.23,Germany,True
Ykvvxy Ukvommoq,34,12.86,India,False
Rttusp Ftyyc,53,149.65,Brazil,False
Aqgfbbwr Yvqppt,41,83.75,United States,True
Lwdabr Zvpgnmizs,50,80.86,France,False
Eagjs Lqeewhae,80,140.46,India,True
Nrcoetn Iuriggn,71,76.14,India,False
Rvnrget Rqyktt,74,33.22,France,True
Ceeour Momzxid,61,149.71,France,True
Wbybw Wniyibysm,40,59.37,Brazil,False
Cwiwqcbb Pldtz,85,128.14,Germany,False
Oyah Otrbk,56,132.8,United States,True
Tmqgytg Lzlnyx,88,149.05,Germany,True
Bwosln Drytbf,60,124.45,Germany,False
Aqhvld Xaxjktcdy,85,134.64,Germany,False
Ahtjs Othlwuok,62,94.81,Brazil,True
Hesigc Gtogipi,73,57.9,France,True
Lbhdkw Edsyi,85,137.81,UK,True
Ddiil Dehzxqk,73,44.31,China,True
Gdtaefs Xfljhqzqs,44,50.93,Brazil,False
Emtb Tmucrgsb,41,146.06,United States,True
Mzzfko Jrfgxisp,34,48.71,France,False
Ullo Buytz,40,20.01,United States,True
Amogg Zkesm,81,6.12,France,True
Lkytywbo Dzfllgwdy,74,60.46,Germany,False
Gqvlk Uxymhoce,36,83.68,UK,True
Muyvfhaj Rfevlipz,84,85.35,United States,True
Ojpqnoli Btuvvyxft,63,98.44,Brazil,False
Bpvmjw Xjmol,62,61.57,India,False
Hiyfra Ybuds,63,26.08,United States,False
Kakmdn Sqslt,40,92.47,United States,True
Vcbfbq Ajwnxtd,42,126.85,Brazil,True
Zzzae Xbzwe,49,47.04,Germany,True
Rhifpea Jgcgcjs,32,132.69,Brazil,True
Zlxxn Nxkexb,44,54.07,India,True
Kded Povox,89,119.06,Brazil,False
Eajqao Svnxby,47,133.31,India,True
Vwpxj Xedex,73,27.33,United States,False
Awdhbg Zdbeq,80,12.4,Germany,True
Chcaffj Rbpcljvye,45,33.58,France,False
Uuddz Xrunebe,74,37.16,India,True
Okvrys Uwvitpq,50,98.94,India,True
Ixhot Kvvbu,82,16.94,Germany,True
Dpxsdnsw Aawbg,43,133.52,UK,False
Yezgpdt Ukkdh,52,93.32,France,False
Tfxorsyk Pzqqlg,33,75.29,Brazil,False
Fzpt Onhsjh,72,121.26,United States,True
Dujxlkjw Xsspip,63,27.58,UK,False
Hfnpjbry Rwglsszw,52,148.62,UK,False
Xyanjls Ozkbep,83,118.64,UK,False
Wyyn Ptnrupbmu,30,68.43,Brazil,False
Bwyvlx Pjeyfllol,37,56.5,Germany,True
Vtnxm Xkcjn,65,88.96,France,True
Shgyt Rryigrsq,60,80.4,India,False
Pcmmopx Hyrmw,53,122.87,Brazil,True
Iwmq Kqylaemlq,59,43.07,France,True
Inqv Nzydi,67,1.68,UK,True
Aldalnu Ajokj,38,112.29,UK,False
Dwsj Qagfu,37,103.08,UK,False
Xxvesgis Caeezczxx,39,23.57,Brazil,False
Zrdfzrxb Cnpafmkdg,40,25.74,United States,True
Qxfgg Obsrouw,59,116.86,United States,False
Dqttvn Hjknlbwae,57,21.32,Brazil,True
Ntzj Zqwsinadw,60,47.33,United States,True
Nduyevmm Sipmh,78,46.49,United States,True
Yjlj Mpablpjn,51,92.59,China,False
Idiwlye Nchleykxo,69,11.88,Brazil,False
Lnepj Fhjlr,44,127.0,UK,True
Kcyh Tfkeww,81,95.99,Germany,True
Bjez Zbtlt,36,44.7,United States,False
Hdjdtc Hqhhe,44,93.3,Germany,True
Uaiaqx Gpknniv,87,96.29,China,True
Wbgz Bfjflb,86,98.44,France,False
Gprxbmr Spjwe,47,23.23,India,True
Vkghfhg Bewmj,42,103.56,Brazil,True
Ocbl Lgiadhjy,89,138.13,UK,True
Krcg Ksnrq,33,98.33,UK,True
Iqmcblk Gfoqxqwrm,69,14.49,France,False
Whej Zzaisty,34,85.74,UK,True
Ymgt Ojbfjetm,55,30.01,UK,True
Gjfk Dtsbf,66,105.1,India,False
Yldtzipg Mqggobxc,50,93.14,Brazil,True
Vklsn Qoyjnw,71,96.02,UK,False
Ssvmgz Fspvt,65,28.85,UK,True
Gvvzwfhl Ysdjm,32,81.61,United States,False
Edgbl Siwuqx,89,28.47,United States,True
Xcibvoi Pzdtr,67,141.9,UK,True
Bngnyjh Nldpqw,64,15.6,France,False
Tcubuc Twutaftu,32,13.14,France,False
Tujduawb Ublmb,34,72.31,India,False
Hsopbj Guuqx,35,45.49,Brazil,True
Unchnk Cflnndbz,31,123.65,China,False
Eask Mkfkl,60,30.25,United States,False
Mznnuzp Bdtgmkjlo,68,57.79,China,False
Jycml Ezzxh,88,11.57,Germany,False
Zrhrcec Osgirs,42,115.97,China,False
Ivisx Niyjiie,71,21.88,United States,False
Qgks Bpeut,58,40.34,France,True
Tpkxu Bdnnvwrse,41,111.21,India,True
Ttjrir Whkryo,54,89.88,United States,True
Bejyaja Vmkmwu,32,129.83,UK,True
Amuv Nxzmtgo,58,87.27,United States,True
Wdtddop Cmllaowlk,77,36.05,Germany,True
Umee Jftnomu,32,101.41,UK,True
Ibeiin Tgvjcfafw,76,10.15,China,False
Zgkyq Stwdme,64,37.25,Brazil,False
Eewqg Bziuvb,32,145.11,UK,True
Pdcjufz Qaqqe,39,103.21,India,False
Aqoqn Hzgrrt,40,40.8,United States,False
Feeec Uftvikcq,58,64.44,China,True
Trxvgatz Pheshufi,57,60.56,India,True
Fawktl Brpvu,31,36.47,France,True
Yyfpwma Zjunafzd,76,25.97,India,False
Sjqyausd Ukaok,78,23.65,UK,True
Eoek Ipophjq,59,118.32,United States,False
Hrfzn Smkwij,65,62.84,Germany,False
Qdqlwj Dsypuhzaq,88,20.49,UK,False
Bfpwpjyd Qnuhgfmpm,50,81.34,France,True
Cwzrhlho Jasrh,54,126.47,UK,False
Kbwcdfp Klbnjf,47,99.3,India,False
Sgcenskq Tvlxl,52,70.58,Brazil,False
Hggf Cxigt,71,67.35,UK,True
Iakq Qycvq,81,95.7,China,False
Buojdho Swucupkjl,80,87.34,India,False
Geks Ultmdmn,50,46.28,China,True
Dfbc Btkfqczfr,58,35.56,India,False
Bclmch Lyiqum,60,81.92,UK,True
Lvdzmuoo Mausxohke,47,1.24,Germany,False
Wdewevfq Eibfio,71,40.95,United States,False
Akuhvkmh Ygnud,43,120.83,Germany,False
Fagdpgj Ifdlfbve,46,114.66,India,True
Aklrnn Zmmruf,79,5.42,France,True
Bwtsopx Sqkjhoay,48,57.59,Brazil,False
Jqjo Ueninjsxf,69,80.21,UK,False
